household_id,division_id,my_needs_segment,persona,facts_seg,ecom_ind,rewards_engaged,email_flag,push_flag,sms_flag,pre_weekly_net_sales,channel_mix
1000324,6,Easy_Eating,Value,Loyal,0,0,1,1,0,22.21,4.Email+Push
1000325,4,Easy_Shopping,Convenience,Lapsing,0,0,1,1,0,22.69,4.Email+Push
1000326,6,Chasing_Price,Convenience,Occasional,1,1,1,0,0,198.63,1.Email-only
1000327,3,Easy_Shopping,Family,Loyal,0,0,1,0,0,41.32,1.Email-only
1000328,4,Healthy_Foodies,Wellness,New,1,1,1,0,0,113.28,1.Email-only
1000330,5,Easy_Eating,Value,Loyal,1,0,1,0,0,118.17,1.Email-only
1000331,1,Scratch_Foodies,Wellness,Occasional,0,1,1,0,0,37.0,1.Email-only
1000332,5,Healthy_Foodies,Value,Occasional,0,0,1,1,0,69.17,4.Email+Push
1000333,6,Easy_Eating,Value,Occasional,0,0,1,1,0,8.7,4.Email+Push
1000334,1,Easy_Eating,Value,Loyal,0,1,1,0,0,12.77,1.Email-only
1000335,4,Scratch_Foodies,Family,Occasional,1,1,1,1,0,66.82,4.Email+Push
1000336,1,Chasing_Price,Value,Loyal,1,1,1,0,1,49.3,5.Email+SMS
1000337,5,Scratch_Foodies,Wellness,Loyal,0,0,1,1,0,220.92,4.Email+Push
1000338,1,One_Stop_Low_Price,Value,Lapsing,0,0,1,0,0,17.99,1.Email-only
1000339,7,Easy_Eating,Value,Loyal,0,1,1,1,0,23.99,4.Email+Push
1000340,1,One_Stop_Low_Price,Convenience,Occasional,0,1,1,1,0,22.99,4.Email+Push
1000342,6,Easy_Shopping,Wellness,Occasional,0,0,1,1,1,13.91,7.Email+Push+SMS
1000343,4,Healthy_Foodies,Wellness,Lapsing,0,0,1,0,0,164.74,1.Email-only
1000344,5,Easy_Shopping,Value,Occasional,1,1,1,0,0,32.87,1.Email-only
1000345,6,Easy_Shopping,Value,New,0,1,1,0,0,95.32,1.Email-only
1000347,2,Chasing_Price,Wellness,Loyal,0,0,1,1,0,20.87,4.Email+Push
1000348,4,Easy_Eating,Convenience,Lapsing,0,0,1,0,0,61.68,1.Email-only
1000349,1,Easy_Eating,Family,Loyal,0,1,1,0,0,82.94,1.Email-only
1000351,1,Easy_Shopping,Premium,Loyal,0,0,1,0,0,11.92,1.Email-only
1000352,4,Healthy_Foodies,Premium,Occasional,1,1,1,1,0,222.42,4.Email+Push
1000353,4,Easy_Eating,Value,Loyal,0,1,0,0,1,32.89,3.SMS-only
1000354,3,One_Stop_Low_Price,Value,Lapsing,0,1,1,0,1,104.63,5.Email+SMS
1000355,3,Chasing_Price,Family,Loyal,0,0,0,1,0,67.1,2.Push-only
1000356,5,Easy_Shopping,Wellness,Occasional,0,0,1,0,1,26.16,5.Email+SMS
1000357,6,Easy_Eating,Value,Loyal,0,1,1,0,0,29.01,1.Email-only
1000358,3,Easy_Shopping,Value,Occasional,0,1,1,0,0,15.32,1.Email-only
1000359,4,Scratch_Foodies,Convenience,Lapsing,0,0,1,1,0,21.67,4.Email+Push
1000360,7,Easy_Eating,Family,Loyal,0,0,0,1,0,170.42,2.Push-only
1000361,1,Chasing_Price,Wellness,Occasional,0,0,1,0,0,39.2,1.Email-only
1000362,1,Easy_Eating,Value,Lapsing,1,1,1,0,0,37.17,1.Email-only
1000363,1,Easy_Eating,Convenience,Occasional,0,1,1,0,1,306.6,5.Email+SMS
1000364,4,Easy_Shopping,Value,Loyal,0,0,1,0,1,58.61,5.Email+SMS
1000365,3,Easy_Shopping,Value,New,1,0,1,0,0,41.76,1.Email-only
1000366,5,Chasing_Price,Convenience,Loyal,1,1,1,1,0,15.12,4.Email+Push
1000367,5,Chasing_Price,Value,Loyal,0,1,1,0,0,60.47,1.Email-only
1000368,2,Chasing_Price,Premium,Occasional,0,0,1,0,0,213.03,1.Email-only
1000369,7,Chasing_Price,Convenience,New,0,1,1,0,1,14.83,5.Email+SMS
1000370,5,Healthy_Foodies,Value,New,0,1,1,1,0,40.2,4.Email+Push
1000371,2,Healthy_Foodies,Premium,Occasional,1,1,0,1,0,47.45,2.Push-only
1000373,2,One_Stop_Low_Price,Convenience,Lapsing,0,1,0,0,1,17.27,3.SMS-only
1000375,1,Healthy_Foodies,Convenience,New,0,0,1,1,0,36.36,4.Email+Push
1000376,7,Chasing_Price,Value,Loyal,0,0,1,0,0,26.27,1.Email-only
1000377,3,Easy_Shopping,Wellness,Lapsing,0,0,1,0,1,29.12,5.Email+SMS
1000378,3,Scratch_Foodies,Wellness,Loyal,0,1,1,1,1,90.74,7.Email+Push+SMS
1000379,5,Easy_Shopping,Family,Loyal,0,0,1,0,0,112.22,1.Email-only
1000380,4,Healthy_Foodies,Convenience,Loyal,1,1,1,1,0,47.01,4.Email+Push
1000381,7,Easy_Eating,Value,New,0,1,0,1,0,112.68,2.Push-only
1000382,5,Scratch_Foodies,Convenience,Loyal,0,1,1,1,0,499.64,4.Email+Push
1000383,3,Scratch_Foodies,Value,Loyal,1,1,1,1,0,86.33,4.Email+Push
1000384,3,One_Stop_Low_Price,Value,Lapsing,1,1,1,0,0,7.88,1.Email-only
1000385,8,Scratch_Foodies,Wellness,Loyal,0,1,1,0,0,90.87,1.Email-only
1000386,5,Healthy_Foodies,Convenience,Lapsing,0,0,1,1,0,48.91,4.Email+Push
1000388,1,Easy_Shopping,Value,Loyal,1,1,0,1,1,71.54,6.Push+SMS
1000389,6,Easy_Shopping,Wellness,Loyal,0,0,0,1,0,43.92,2.Push-only
1000390,4,Easy_Eating,Convenience,Occasional,0,1,1,0,0,19.68,1.Email-only
1000391,1,Easy_Shopping,Value,Loyal,0,0,1,1,0,23.6,4.Email+Push
1000392,4,One_Stop_Low_Price,Value,Lapsing,1,1,1,1,1,21.38,7.Email+Push+SMS
1000393,5,Easy_Eating,Family,Loyal,1,0,1,1,1,77.28,7.Email+Push+SMS
1000394,1,Healthy_Foodies,Premium,Occasional,0,1,1,1,1,353.11,7.Email+Push+SMS
1000395,3,Healthy_Foodies,Wellness,New,0,1,1,0,0,40.52,1.Email-only
1000397,2,Scratch_Foodies,Wellness,New,1,1,1,0,0,46.66,1.Email-only
1000398,3,Easy_Shopping,Convenience,New,0,0,1,0,1,24.71,5.Email+SMS
1000399,3,Easy_Eating,Value,Lapsing,0,1,1,0,0,10.81,1.Email-only
1000401,7,Chasing_Price,Value,Loyal,0,0,1,0,0,4.79,1.Email-only
1000402,5,Chasing_Price,Family,Occasional,0,1,1,0,0,113.44,1.Email-only
1000403,1,Easy_Shopping,Value,Loyal,1,0,1,0,0,336.77,1.Email-only
1000404,8,Scratch_Foodies,Family,Occasional,0,1,1,0,1,293.63,5.Email+SMS
1000405,7,Easy_Eating,Family,Loyal,0,0,1,0,0,95.55,1.Email-only
1000406,2,Easy_Shopping,Value,Loyal,0,0,1,1,1,121.2,7.Email+Push+SMS
1000407,6,Easy_Shopping,Wellness,Loyal,0,1,1,1,0,29.42,4.Email+Push
1000408,1,One_Stop_Low_Price,Family,New,1,0,1,0,0,64.97,1.Email-only
1000409,8,Scratch_Foodies,Wellness,Occasional,0,0,1,0,0,62.45,1.Email-only
1000410,4,One_Stop_Low_Price,Value,Loyal,0,0,1,1,0,8.11,4.Email+Push
1000411,4,Easy_Eating,Wellness,Loyal,0,1,1,0,0,83.6,1.Email-only
1000412,1,Chasing_Price,Convenience,Loyal,0,1,1,1,0,26.3,4.Email+Push
1000413,7,Healthy_Foodies,Wellness,Occasional,1,1,1,1,0,16.25,4.Email+Push
1000414,1,Chasing_Price,Value,Lapsing,0,0,1,0,0,109.31,1.Email-only
1000415,2,Scratch_Foodies,Convenience,Occasional,0,1,1,1,0,147.93,4.Email+Push
1000416,1,Chasing_Price,Family,Occasional,0,0,1,0,0,71.43,1.Email-only
1000417,5,Easy_Eating,Wellness,Occasional,0,1,1,1,0,50.72,4.Email+Push
1000418,1,Easy_Shopping,Value,Loyal,0,1,1,1,0,34.83,4.Email+Push
1000419,7,Easy_Eating,Value,Occasional,0,1,0,1,0,12.73,2.Push-only
1000420,4,Easy_Eating,Wellness,Occasional,0,1,1,1,0,41.02,4.Email+Push
1000421,1,Easy_Shopping,Convenience,Loyal,1,1,1,0,0,136.37,1.Email-only
1000422,1,Scratch_Foodies,Family,Occasional,0,1,0,1,0,60.36,2.Push-only
1000423,1,Healthy_Foodies,Family,Occasional,0,0,0,1,1,56.69,6.Push+SMS
1000424,4,Chasing_Price,Premium,Lapsing,0,1,1,0,0,139.76,1.Email-only
1000425,6,Chasing_Price,Premium,Loyal,1,1,1,0,1,63.92,5.Email+SMS
1000426,2,Easy_Eating,Convenience,Lapsing,0,0,1,1,0,95.65,4.Email+Push
1000427,6,Chasing_Price,Convenience,Loyal,0,0,1,1,0,12.28,4.Email+Push
1000428,1,Easy_Eating,Premium,Occasional,0,1,1,0,0,336.03,1.Email-only
1000429,6,Scratch_Foodies,Value,Occasional,0,1,1,1,0,40.34,4.Email+Push
1000430,7,Easy_Shopping,Convenience,New,1,1,0,0,1,74.64,3.SMS-only
1000432,5,Healthy_Foodies,Value,Occasional,1,1,1,1,0,38.53,4.Email+Push
1000433,6,Easy_Eating,Value,Loyal,0,1,1,1,0,14.49,4.Email+Push
1000434,1,One_Stop_Low_Price,Premium,Loyal,1,1,1,0,0,45.62,1.Email-only
1000435,1,Scratch_Foodies,Convenience,Occasional,0,1,1,0,0,27.92,1.Email-only
1000436,1,Scratch_Foodies,Wellness,Occasional,0,0,1,0,0,49.44,1.Email-only
1000437,3,Chasing_Price,Convenience,Loyal,0,1,0,0,1,11.68,3.SMS-only
1000438,5,Scratch_Foodies,Wellness,New,0,1,1,0,0,47.42,1.Email-only
1000439,4,Easy_Shopping,Value,New,0,0,1,0,0,18.73,1.Email-only
1000440,6,Healthy_Foodies,Family,Loyal,1,0,1,1,1,96.53,7.Email+Push+SMS
1000441,1,Chasing_Price,Premium,Occasional,0,1,1,0,1,113.2,5.Email+SMS
1000442,5,Healthy_Foodies,Value,Loyal,0,1,1,0,1,112.14,5.Email+SMS
1000443,1,Healthy_Foodies,Wellness,Loyal,0,0,1,1,0,101.73,4.Email+Push
1000444,2,Easy_Eating,Convenience,Lapsing,0,1,1,1,0,7.14,4.Email+Push
1000445,5,Healthy_Foodies,Wellness,Loyal,1,0,1,0,0,44.55,1.Email-only
1000446,8,Easy_Shopping,Family,Loyal,1,1,1,0,0,15.08,1.Email-only
1000447,4,Easy_Eating,Wellness,Loyal,1,0,1,1,0,24.03,4.Email+Push
1000448,1,Easy_Eating,Wellness,Loyal,1,1,1,1,0,68.88,4.Email+Push
1000449,4,Easy_Shopping,Convenience,Lapsing,1,0,0,1,1,20.57,6.Push+SMS
1000450,1,Chasing_Price,Wellness,Occasional,1,1,1,1,0,95.47,4.Email+Push
1000451,7,Healthy_Foodies,Premium,Occasional,1,1,1,0,0,32.8,1.Email-only
1000452,5,One_Stop_Low_Price,Premium,New,0,1,0,1,0,16.87,2.Push-only
1000453,1,Chasing_Price,Convenience,Loyal,0,0,1,0,1,9.68,5.Email+SMS
1000454,1,Healthy_Foodies,Convenience,Occasional,0,0,1,0,0,51.53,1.Email-only
1000455,1,Easy_Eating,Convenience,Loyal,1,1,1,1,0,111.52,4.Email+Push
1000458,5,Scratch_Foodies,Family,Loyal,1,0,1,1,0,20.57,4.Email+Push
1000459,4,One_Stop_Low_Price,Family,New,1,0,1,0,0,43.99,1.Email-only
1000460,4,Healthy_Foodies,Convenience,Occasional,0,0,0,0,1,441.74,3.SMS-only
1000461,1,Healthy_Foodies,Family,New,1,1,1,0,0,157.85,1.Email-only
1000462,7,Easy_Eating,Value,Occasional,1,1,1,0,0,226.95,1.Email-only
1000463,2,Easy_Shopping,Value,Loyal,0,1,1,1,0,81.65,4.Email+Push
1000464,4,One_Stop_Low_Price,Value,Lapsing,0,1,1,1,0,11.26,4.Email+Push
1000465,5,Healthy_Foodies,Convenience,Loyal,1,1,1,0,1,277.33,5.Email+SMS
1000466,4,Scratch_Foodies,Value,New,0,0,1,1,0,63.99,4.Email+Push
1000467,7,Easy_Eating,Value,New,0,1,0,1,0,7.64,2.Push-only
1000468,1,Easy_Shopping,Premium,New,0,1,0,0,1,216.03,3.SMS-only
1000469,3,Easy_Eating,Family,New,0,1,1,0,0,18.65,1.Email-only
1000470,3,Chasing_Price,Value,Occasional,0,1,1,0,1,50.7,5.Email+SMS
1000471,3,Easy_Shopping,Premium,Loyal,0,1,1,0,0,109.2,1.Email-only
1000472,1,Easy_Shopping,Wellness,Loyal,0,1,1,0,0,115.58,1.Email-only
1000473,1,Scratch_Foodies,Family,Loyal,1,0,1,0,0,155.35,1.Email-only
1000474,2,Easy_Eating,Convenience,New,0,1,1,0,0,483.55,1.Email-only
1000476,3,Easy_Shopping,Convenience,Loyal,0,0,1,0,0,29.44,1.Email-only
1000477,4,Easy_Shopping,Value,Loyal,0,0,1,0,1,42.19,5.Email+SMS
1000478,4,One_Stop_Low_Price,Family,Loyal,1,0,1,0,1,51.93,5.Email+SMS
1000479,3,Scratch_Foodies,Value,New,0,1,1,1,0,93.14,4.Email+Push
1000482,4,Easy_Shopping,Family,Occasional,1,1,1,1,0,66.36,4.Email+Push
1000483,2,Easy_Eating,Value,Loyal,0,1,1,0,1,24.66,5.Email+SMS
1000484,1,Healthy_Foodies,Wellness,Loyal,0,0,1,1,0,56.68,4.Email+Push
1000485,3,Easy_Eating,Value,Occasional,0,1,1,1,0,61.43,4.Email+Push
1000486,3,Easy_Eating,Value,Occasional,0,0,1,1,0,19.65,4.Email+Push
1000487,2,Scratch_Foodies,Value,Loyal,0,1,1,0,0,53.14,1.Email-only
1000488,4,Chasing_Price,Convenience,Occasional,1,1,1,1,1,67.54,7.Email+Push+SMS
1000489,4,Scratch_Foodies,Convenience,Occasional,0,0,1,1,0,74.88,4.Email+Push
1000490,5,One_Stop_Low_Price,Convenience,Occasional,0,1,1,0,0,631.44,1.Email-only
1000491,4,Scratch_Foodies,Family,Occasional,0,1,1,0,0,92.09,1.Email-only
1000492,4,Scratch_Foodies,Convenience,Occasional,0,0,1,1,0,22.79,4.Email+Push
1000493,2,Easy_Eating,Family,Loyal,1,1,1,0,0,91.54,1.Email-only
1000494,5,Healthy_Foodies,Wellness,Loyal,0,1,1,0,0,105.8,1.Email-only
1000495,4,Easy_Shopping,Convenience,Lapsing,0,0,0,1,0,66.97,2.Push-only
1000497,4,Healthy_Foodies,Wellness,Loyal,1,0,1,0,1,47.87,5.Email+SMS
1000498,2,One_Stop_Low_Price,Wellness,Loyal,0,1,1,1,0,26.7,4.Email+Push
1000499,3,Easy_Shopping,Family,Occasional,0,0,1,1,1,47.22,7.Email+Push+SMS
1000500,5,Easy_Eating,Value,Loyal,1,0,1,0,0,20.42,1.Email-only
1000501,7,Easy_Shopping,Value,Loyal,0,1,0,0,1,34.79,3.SMS-only
1000502,7,Scratch_Foodies,Value,Occasional,0,1,1,1,0,19.77,4.Email+Push
1000503,3,One_Stop_Low_Price,Value,Occasional,0,0,1,0,0,33.13,1.Email-only
1000504,3,Easy_Shopping,Value,New,0,1,1,1,0,49.51,4.Email+Push
1000505,6,Easy_Eating,Family,Loyal,0,1,1,0,1,19.5,5.Email+SMS
1000506,2,Scratch_Foodies,Wellness,New,1,0,1,0,1,64.38,5.Email+SMS
1000507,6,Easy_Shopping,Value,Loyal,1,1,1,1,1,17.34,7.Email+Push+SMS
1000508,3,Chasing_Price,Wellness,Occasional,0,1,1,1,0,44.69,4.Email+Push
1000509,1,Scratch_Foodies,Family,Loyal,0,0,1,1,1,25.37,7.Email+Push+SMS
1000510,1,Chasing_Price,Family,Occasional,0,1,0,1,1,59.04,6.Push+SMS
1000511,6,One_Stop_Low_Price,Wellness,New,0,0,1,1,1,37.55,7.Email+Push+SMS
1000512,1,One_Stop_Low_Price,Convenience,Lapsing,0,0,1,1,0,32.08,4.Email+Push
1000513,2,Easy_Eating,Value,New,0,1,1,1,0,89.65,4.Email+Push
1000515,1,Easy_Eating,Value,Occasional,0,1,1,1,1,20.45,7.Email+Push+SMS
1000516,2,Healthy_Foodies,Convenience,Occasional,0,1,1,1,1,8.68,7.Email+Push+SMS
1000517,5,Easy_Eating,Family,Occasional,0,1,0,1,0,89.9,2.Push-only
1000518,1,Chasing_Price,Wellness,Loyal,0,1,1,0,0,22.86,1.Email-only
1000519,6,Easy_Eating,Value,Loyal,1,1,1,0,0,42.51,1.Email-only
1000520,6,Scratch_Foodies,Family,Lapsing,1,1,1,1,0,249.54,4.Email+Push
1000522,1,Healthy_Foodies,Wellness,Loyal,0,1,1,1,0,63.66,4.Email+Push
1000523,4,Easy_Eating,Convenience,Loyal,1,1,1,0,0,177.57,1.Email-only
1000526,8,Scratch_Foodies,Family,Lapsing,1,1,1,0,0,68.06,1.Email-only
1000527,8,Healthy_Foodies,Convenience,Lapsing,0,0,1,0,0,25.23,1.Email-only
1000528,5,One_Stop_Low_Price,Convenience,Occasional,1,1,1,1,0,11.76,4.Email+Push
1000529,2,Easy_Eating,Wellness,Loyal,0,0,1,1,0,38.52,4.Email+Push
1000530,5,Easy_Eating,Convenience,Occasional,1,1,1,0,0,17.66,1.Email-only
1000531,5,Scratch_Foodies,Premium,Occasional,0,1,1,0,0,139.45,1.Email-only
1000532,3,Chasing_Price,Premium,Lapsing,0,1,1,1,1,64.41,7.Email+Push+SMS
1000533,4,Easy_Eating,Wellness,New,1,1,1,0,0,32.28,1.Email-only
1000534,1,Easy_Eating,Wellness,Occasional,0,1,1,1,0,75.29,4.Email+Push
1000535,2,One_Stop_Low_Price,Convenience,Lapsing,1,1,1,1,0,41.34,4.Email+Push
1000536,3,Healthy_Foodies,Convenience,Loyal,0,1,1,0,0,68.54,1.Email-only
1000537,1,Healthy_Foodies,Convenience,Loyal,0,1,1,0,0,135.8,1.Email-only
1000538,1,One_Stop_Low_Price,Family,Loyal,0,1,0,1,0,28.48,2.Push-only
1000540,8,Scratch_Foodies,Convenience,Lapsing,0,0,0,1,0,12.62,2.Push-only
1000541,4,Chasing_Price,Value,Lapsing,0,1,1,0,0,19.13,1.Email-only
1000542,6,Easy_Shopping,Premium,Loyal,0,1,1,1,0,28.84,4.Email+Push
1000543,8,Easy_Shopping,Value,Loyal,0,1,1,0,1,149.62,5.Email+SMS
1000544,1,Easy_Eating,Premium,New,0,0,1,0,0,214.53,1.Email-only
1000545,3,Chasing_Price,Convenience,Occasional,0,1,1,0,0,47.55,1.Email-only
1000546,3,One_Stop_Low_Price,Premium,Loyal,0,0,1,1,0,83.7,4.Email+Push
1000547,1,Healthy_Foodies,Family,Loyal,1,1,1,1,0,332.55,4.Email+Push
1000548,5,Chasing_Price,Family,Lapsing,0,1,1,1,1,22.97,7.Email+Push+SMS
1000549,3,Healthy_Foodies,Convenience,Occasional,0,0,0,1,0,56.94,2.Push-only
1000550,3,Easy_Shopping,Convenience,Occasional,0,1,1,1,0,173.47,4.Email+Push
1000551,1,Easy_Shopping,Wellness,Loyal,1,1,1,1,0,120.28,4.Email+Push
1000552,1,Chasing_Price,Convenience,Loyal,1,1,1,0,0,16.12,1.Email-only
1000553,7,Easy_Eating,Convenience,Loyal,1,0,1,0,0,205.8,1.Email-only
1000554,1,Healthy_Foodies,Convenience,Loyal,0,1,1,0,0,6.25,1.Email-only
1000555,2,Healthy_Foodies,Premium,Loyal,0,1,1,1,0,392.57,4.Email+Push
1000556,2,Easy_Shopping,Wellness,Occasional,0,1,1,0,0,62.81,1.Email-only
1000557,3,Healthy_Foodies,Family,Occasional,1,1,1,1,1,89.38,7.Email+Push+SMS
1000558,4,Healthy_Foodies,Premium,Loyal,0,1,0,1,0,54.35,2.Push-only
1000559,3,Chasing_Price,Value,New,1,1,1,1,0,48.21,4.Email+Push
1000560,1,Chasing_Price,Convenience,Loyal,0,0,0,0,1,111.77,3.SMS-only
1000561,2,Easy_Shopping,Value,Lapsing,1,1,1,0,1,19.16,5.Email+SMS
1000562,6,Easy_Shopping,Convenience,Occasional,0,1,0,1,0,115.34,2.Push-only
1000563,4,Scratch_Foodies,Convenience,Occasional,1,0,1,0,0,15.99,1.Email-only
1000564,4,Easy_Eating,Value,Loyal,1,1,1,0,1,40.28,5.Email+SMS
1000565,5,Easy_Shopping,Wellness,Loyal,0,1,1,1,0,95.42,4.Email+Push
1000566,5,Healthy_Foodies,Value,Occasional,0,0,1,0,0,23.29,1.Email-only
1000567,1,Easy_Eating,Convenience,Loyal,1,0,1,0,0,27.28,1.Email-only
1000568,2,Easy_Shopping,Premium,Occasional,0,1,1,0,0,74.77,1.Email-only
1000569,3,Easy_Eating,Family,Loyal,0,0,1,0,0,30.67,1.Email-only
1000570,2,Easy_Eating,Convenience,Lapsing,0,0,1,0,0,43.9,1.Email-only
1000571,6,Easy_Eating,Value,Loyal,1,0,1,1,0,9.71,4.Email+Push
1000572,3,Easy_Shopping,Family,Lapsing,0,0,0,0,1,18.77,3.SMS-only
1000573,5,Easy_Eating,Convenience,Occasional,1,0,1,0,0,27.28,1.Email-only
1000574,6,Scratch_Foodies,Value,Occasional,0,0,1,0,1,17.82,5.Email+SMS
1000575,3,Healthy_Foodies,Convenience,Loyal,1,0,0,0,1,60.48,3.SMS-only
1000576,7,Healthy_Foodies,Value,Occasional,0,1,1,0,1,12.13,5.Email+SMS
1000577,4,Chasing_Price,Value,Occasional,0,1,1,0,0,87.98,1.Email-only
1000578,6,Scratch_Foodies,Value,Loyal,0,0,0,0,1,112.07,3.SMS-only
1000579,2,Easy_Shopping,Family,Loyal,0,1,1,0,1,18.02,5.Email+SMS
1000581,3,Scratch_Foodies,Family,Lapsing,0,0,1,1,0,42.46,4.Email+Push
1000583,3,One_Stop_Low_Price,Convenience,Lapsing,1,0,1,1,0,88.91,4.Email+Push
1000585,4,Healthy_Foodies,Family,Loyal,1,1,1,0,0,97.45,1.Email-only
1000586,1,Scratch_Foodies,Wellness,Loyal,0,0,1,0,0,48.5,1.Email-only
1000587,2,Easy_Eating,Value,Occasional,0,1,1,0,0,82.44,1.Email-only
1000588,1,Easy_Shopping,Family,Loyal,1,1,1,1,0,193.36,4.Email+Push
1000589,1,Chasing_Price,Premium,Lapsing,0,0,1,0,1,33.4,5.Email+SMS
1000590,7,Easy_Eating,Value,Lapsing,0,1,1,0,1,101.35,5.Email+SMS
1000591,3,Easy_Eating,Wellness,Loyal,0,0,1,1,0,12.02,4.Email+Push
1000592,2,Easy_Eating,Value,New,0,1,1,1,0,71.06,4.Email+Push
1000593,4,Easy_Eating,Value,Loyal,0,1,1,1,0,8.35,4.Email+Push
1000594,1,Chasing_Price,Family,Occasional,0,1,1,1,1,97.82,7.Email+Push+SMS
1000595,2,Easy_Shopping,Family,Loyal,1,1,1,0,0,78.32,1.Email-only
1000596,5,Easy_Eating,Convenience,Loyal,1,0,1,1,0,62.16,4.Email+Push
1000597,4,Easy_Eating,Convenience,Loyal,0,1,1,0,1,66.58,5.Email+SMS
1000598,8,Scratch_Foodies,Convenience,Loyal,0,1,1,0,0,41.79,1.Email-only
1000599,4,Easy_Eating,Value,Occasional,0,1,0,1,0,10.86,2.Push-only
1000600,3,Scratch_Foodies,Premium,New,1,1,1,0,0,29.17,1.Email-only
1000601,5,Easy_Eating,Value,Loyal,1,1,1,0,0,67.83,1.Email-only
1000602,7,Scratch_Foodies,Value,Occasional,1,1,1,1,1,10.97,7.Email+Push+SMS
1000603,5,Easy_Shopping,Convenience,Loyal,1,1,0,0,1,8.12,3.SMS-only
1000604,8,Easy_Eating,Value,Loyal,0,0,1,0,0,14.19,1.Email-only
1000605,5,Healthy_Foodies,Premium,Occasional,1,1,1,0,0,55.39,1.Email-only
1000606,6,Healthy_Foodies,Family,Occasional,0,0,1,1,0,41.11,4.Email+Push
1000608,5,Healthy_Foodies,Value,Occasional,0,0,1,0,0,40.29,1.Email-only
1000609,3,Easy_Shopping,Wellness,Loyal,0,1,1,1,0,65.36,4.Email+Push
1000610,4,Easy_Shopping,Family,New,1,0,1,0,0,33.63,1.Email-only
1000611,4,Easy_Eating,Wellness,Occasional,0,0,1,0,1,25.37,5.Email+SMS
1000612,8,Easy_Shopping,Convenience,Loyal,0,1,1,0,0,17.8,1.Email-only
1000613,8,Healthy_Foodies,Convenience,Loyal,0,1,1,1,0,131.31,4.Email+Push
1000614,2,Easy_Eating,Premium,Lapsing,0,0,1,1,0,19.18,4.Email+Push
1000615,5,Easy_Eating,Value,New,0,0,1,0,0,17.46,1.Email-only
1000616,5,Healthy_Foodies,Value,Occasional,1,1,1,0,1,71.8,5.Email+SMS
1000617,2,Easy_Eating,Convenience,Occasional,0,0,1,1,0,12.38,4.Email+Push
1000618,1,Easy_Eating,Convenience,Lapsing,1,1,1,1,0,82.1,4.Email+Push
1000619,1,Healthy_Foodies,Family,New,0,0,1,1,0,34.05,4.Email+Push
1000620,5,One_Stop_Low_Price,Value,Occasional,0,0,1,0,1,6.71,5.Email+SMS
1000621,3,Easy_Shopping,Value,Loyal,0,0,0,1,0,10.68,2.Push-only
1000624,8,Scratch_Foodies,Family,New,0,0,1,0,1,86.96,5.Email+SMS
1000625,3,Easy_Eating,Convenience,Loyal,1,1,1,1,0,130.15,4.Email+Push
1000626,6,Easy_Eating,Wellness,Occasional,1,1,0,0,1,53.41,3.SMS-only
1000627,1,Easy_Eating,Value,Lapsing,1,0,0,1,0,25.4,2.Push-only
1000628,4,Healthy_Foodies,Family,Loyal,1,1,1,0,0,38.4,1.Email-only
1000629,6,Easy_Eating,Value,Loyal,1,0,1,0,0,229.3,1.Email-only
1000630,7,Easy_Shopping,Family,New,1,1,0,0,1,196.76,3.SMS-only
1000631,6,Scratch_Foodies,Family,New,0,0,1,0,0,22.15,1.Email-only
1000632,1,Healthy_Foodies,Family,Lapsing,0,1,1,0,0,18.67,1.Email-only
1000633,2,Scratch_Foodies,Convenience,New,0,0,1,0,1,35.36,5.Email+SMS
1000634,1,Easy_Eating,Convenience,Lapsing,0,1,0,1,0,61.94,2.Push-only
1000635,1,Easy_Eating,Family,Occasional,0,0,1,1,0,9.32,4.Email+Push
1000636,5,Easy_Eating,Value,Lapsing,1,0,1,1,0,87.96,4.Email+Push
1000637,5,Easy_Eating,Value,Loyal,0,0,1,0,1,31.83,5.Email+SMS
1000638,5,Easy_Eating,Convenience,New,0,1,1,1,0,13.95,4.Email+Push
1000639,6,Easy_Eating,Family,Loyal,0,1,1,1,0,86.3,4.Email+Push
1000640,5,Healthy_Foodies,Family,Lapsing,1,0,1,0,0,44.2,1.Email-only
1000641,6,Scratch_Foodies,Convenience,Occasional,0,1,1,1,0,45.0,4.Email+Push
1000642,1,Scratch_Foodies,Wellness,Loyal,0,1,1,1,0,32.73,4.Email+Push
1000643,2,One_Stop_Low_Price,Family,Lapsing,0,0,1,1,0,17.41,4.Email+Push
1000644,4,Easy_Eating,Convenience,Occasional,0,1,1,0,0,18.44,1.Email-only
1000645,6,Easy_Eating,Family,Occasional,0,1,1,1,1,203.69,7.Email+Push+SMS
1000647,3,Easy_Shopping,Wellness,Occasional,0,1,1,0,0,34.57,1.Email-only
1000648,5,Easy_Eating,Family,New,1,1,1,1,0,138.79,4.Email+Push
1000650,3,One_Stop_Low_Price,Convenience,Loyal,1,1,1,1,0,38.85,4.Email+Push
1000651,7,Healthy_Foodies,Family,Loyal,0,0,1,1,0,939.36,4.Email+Push
1000652,5,One_Stop_Low_Price,Wellness,Occasional,0,1,1,1,1,18.71,7.Email+Push+SMS
1000653,2,Easy_Eating,Family,Occasional,0,0,1,0,0,28.19,1.Email-only
1000654,6,Chasing_Price,Family,Occasional,1,1,1,1,1,44.9,7.Email+Push+SMS
1000655,2,Easy_Eating,Wellness,New,0,1,1,0,0,10.99,1.Email-only
